id,title,authors,pages,url,section,issue,abstract,tags,date,pdf_url,database,year,volume,month,eng_title,doi_url,page_count
article-30293,Wie verdient nog onze solidariteit?,Femke Roosma,,,algemeen,Vol 94 No 4 (2019),"The Netherlands has changed in many ways over the past two decades: Duties have become more central in the ‘participation society’, there are fierce debates about the arrival of immigrants, and the aging society and the economic crisis are sharpening debate about redistribution and social provisions. How have the feelings of solidarity of Dutch citizens developed in this changing context? We know from previous studies that, in general, people feel most involved with the elderly and the sick and disabled, and are less concerned about the standards of living of the unemployed and immigrants. This ‘ranking’ in feelings of solidarity with target groups of social policy is explained by deservingness theory and is suggested to be invariable over time. But is that indeed the case? In this article, changes in solidarity views of Dutch citizens with regard to different target groups of social policy are analysed, using data from three waves of the European Values Study (1999/2008/2017) and taking into account individual background characteristics and cohort effects. Results show an invariable deservingness ranking and relatively stable feelings of solidarity. Solidarity with the elderly and the sick and disabled seems to be mostly depending on cohort effects: People from younger cohorts feel much less concerned with the living conditions of the elderly. Solidarity with immigrants instead, is largely determined by people’s political preference and education, while solidarity with the unemployed appears to be dependent on both individual characteristics and cohort effects. These effects do not get stronger (or weaker) over time. Despite the stability in feelings of solidarity the past decades, the strong cohort effects might predict change in the deservingness ranking in the future.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/4/06_MEM2019.4_ROOS.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.4.006.ROOS&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Nov,,https://doi.org/10.5117/MEM2019.4.006.ROOS,24
article-30294,“In de knel”,Bianca Suanet,,,algemeen,Vol 94 No 3 (2019),,,,https://www.aup-online.com/deliver/fulltext/00259454/94/3/01_MEM2019.3_SUAN.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.3.001.SUAN&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Sep,,https://doi.org/10.5117/MEM2019.3.001.SUAN,4
article-30295,Genoegen nemen met minder,"Lars Padmos, Jacob Dijkstra",,,algemeen,Vol 94 No 3 (2019),"In a well-functioning democracy voters should elect parties and representatives with whom they agree on policy issues. The current paper investigates the extent to which Dutch voters in the 2017 parliamentary election had accurate information about parties’ policy positions. We elicit the extent to which votersthinkthey vote for parties with whom they maximally agree (subjective congruence) and the extent to which this is actuallytrue(objective congruence). Results show voters in our sample to have accurate information about approximately half of the policy positions of a random large party. Only 21.5 percent voted for a party with whom they were maximally objectively congruent. Objective congruence does not increase with information accuracy. Voters appear to consciously accept losses in terms of subjective congruence, as only 34.7 percent votes for a party with whom theythinkto be maximally congruent. These results are compatible with the interpretation of votersfirstchoosing a party, andthen(to some degree) adapting their personal policy positions to those of the chosen party.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/3/02_MEM2019.3_PADM.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.3.002.PADM&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Sep,Settling for less: a deliberate political choice or a lack of information?.,https://doi.org/10.5117/MEM2019.3.002.PADM,28
article-30296,Ernst van financiële problemen,"Jansje van Middendorp, Maurice Gesthuizen, Roeland van Geuns",,,algemeen,Vol 94 No 3 (2019),"In this study we examine if and how self-evaluated financial knowledge and competences, financial behaviour, financial self-efficacy, and motivation are associated with the severity of financial problems of clients in ‘financial self-management projects’ (Dutch: Thuisadministratie). These projects involve support provided by volunteers. Our data included 249 respondents who filled out a questionnaire at the start of the support. The results indicate that particularly unhealthy financial behaviour and lower levels of financial self-efficacy relate to more serious financial problems. Volunteers support people with serious financial problems in getting access to formal debt counselling. Besides this, volunteers should not only focus on improving financial knowledge and competences, but also on contributing to higher levels of financial self-efficacy and healthier financial behaviour of their clients.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/3/03_MEM2019.3_VAN.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.3.003.VAN&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Sep,"Severity of financial problems: The role of financial knowledge and competences, financial behaviour, financial self-efficacy and motivation of ‘Thuisadministratie’ clients.",https://doi.org/10.5117/MEM2019.3.003.VAN,30
article-30297,Wetenschappelijk onderzoek en maatschappelijke verantwoordelijkheid1,Pearl Dykstra,,,algemeen,Vol 94 No 3 (2019),"Contrary to the powerful image of ivory tower scholarship, aiming to make an impact on society has become an integral part of scholarly practices. This impact emerges through teaching, commercialization of research findings, public engagement, and advice for policy and practice. The latter role requires a solid scientific evidence base. Aligning science and policy is a well-known challenge. I describe ways in which actors ranging from individual scholars, to the organizations where they work, and macro-level players such as publishers, research funders and governments can help advance interaction and communication between the spheres of scholarship and policy. Using firsthand experience in negotiating the boundaries between research and decision making, I describe the context in which the European Commission’s Group of Chief Scientific Advisors works and identify conditions which, in my personal view, make its scientific advice giving effective.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/3/04_MEM2019.3_DYKS.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.3.004.DYKS&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Sep,Scientific research and social responsibility.,https://doi.org/10.5117/MEM2019.3.004.DYKS,12
article-30298,In de etalage,,,,algemeen,Vol 94 No 3 (2019),,,,https://www.aup-online.com/deliver/fulltext/00259454/94/3/05_MEM2019.3_INDE.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.3.005.INDE&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Sep,,https://doi.org/10.5117/MEM2019.3.005.INDE,28
article-30299,Sloppy news,Lonneke van Noije,,,algemeen,Vol 94 No 2 (2019),,,,https://www.aup-online.com/deliver/fulltext/00259454/94/2/01_MEM2019.2_NOIJ.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.2.001.NOIJ&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Jun,,https://doi.org/10.5117/MEM2019.2.001.NOIJ,6
article-30300,Etnische discriminatie op de Nederlandse arbeidsmarkt,"Lex Thijssen, Marcel Coenders, Bram Lancee",,,algemeen,Vol 94 No 2 (2019),"In this study, we present the results of a large-scale field experiment on ethnic discrimination in the Dutch job market. We sent fictitious job applications (N = 4,211) to vacancies for jobs in ten different occupations in the Netherlands. By examining 35 different ethnic minority groups, we detect considerable differences in discrimination rates between western (discrimination rate 1.2) and non-western minorities (discrimination rate 1.4). Furthermore, we find little systematic variation in discrimination with regard to gender, regions, and occupations, pointing to the existence of an ethnic hierarchy that is widely shared among employers. Finally, we do not find empirical support for the hypothesis that adding personal information in job applications reduces discrimination.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/2/02_MEM2019.2_THIJ.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.2.002.THIJ&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Jun,Ethnic discrimination in the Dutch labour market: Differences between ethnic minority groups and the role of personal information about job applicants.,https://doi.org/10.5117/MEM2019.2.002.THIJ,36
article-30301,Alledaags seksisme en islamofobie in Gent,Manon Dumon,,,algemeen,Vol 94 No 2 (2019),"People can experience everyday discrimination based on a number of characteristics. In this study, there will be a focus on everyday discrimination based on gender and religion. The interaction between gender and religion is the most current within Islam, therefore, the intersectional relationship between sexism and Islamophobia will be studied. A situation test was designed which was non-paired (random assignment) and has been performed 807 times. Test persons with three different profiles (a white male without an Islamic symbol, a white female without an Islamic symbol and a white female with an Islamic symbol) asked coincidental by-passers (white males without an Islamic symbol) if they could use their phone to send a text message. The results show that the white female without Islamic symbol have odds that are 6.0 times as high for experiencing that the request is granted, odds that are 5.1 times as low for experiencing that the by-passers do not physically give the phone and odds that are 3.2 times as low for experiencing doubt before the request is granted in comparison to the white male without Islamic symbol. The differences in responses were not significantly different between the white female with Islamic symbol and the white male without Islamic symbol. Benevolent sexism (towards the white female without Islamic symbol) and Islamophobia (towards the white female with Islamic symbol) are present.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/2/03_MEM2019.2_DUMO.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.2.003.DUMO&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Jun,Everyday sexism and Islamophobia in Ghent: a situation test.,https://doi.org/10.5117/MEM2019.2.003.DUMO,28
article-30302,De kosmopolitische burger in een grensvervagende wereld,Danique van Dalen,,,algemeen,Vol 94 No 2 (2019),"Within the scientific literature on migration, there is a seemingly strong emphasis on migrants who migrate to countries that are wealthier than their country of origin. Literature regarding the phenomenon of people moving to countries less wealthy than their country of origin is scarce. Therefore, the focus in this study is on Flemish and Dutch people (without Moroccan background) who migrated to Morocco with the main objective of finding out the reason for their migration. The model ofTimmerman, Hemmerechts and de Clerck (2014) takes centre stage, the aim of which is to identify factors on the micro-, macro- and meso-level which influence the individual perception on migration. This study is based on secondary data analysis of 27 interviews with 21 individuals and 6 couples. At the micro-level, the love for a partner, the love for Morocco, the preference for the climate, and the presence of the so-called cosmopolitan identity are important factors in the creation of migration aspirations. On the macro-level the economic context (mainly because of a reduction in maintenance costs) is the most important reason to move to Marocco. The migration literature is increasingly focusing on the meso-level in which the social network of the migrant is most important. Most salient is that factors at the meso-level have hardly had any influence on the creation of migration aspirations for these interviewees. The identified factors on the micro-level and macro-level are in line with the fledgling theoryLifestyle Migration. Further research could indicate if the above-mentioned results comply with migrants who move to other non-traditional migration countries.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/2/04_MEM2019.2_DALE.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.2.004.DALE&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Jun,The cosmopolitan citizen in a world of fading boundaries: a research on the migration aspirations of the Dutch and Flemish that have settled in Morocco.,https://doi.org/10.5117/MEM2019.2.004.DALE,28
article-30303,In de etalage,,,,algemeen,Vol 94 No 2 (2019),,,,https://www.aup-online.com/deliver/fulltext/00259454/94/2/05_MEM2019.2_INDE.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.2.005.INDE&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Jun,,https://doi.org/10.5117/MEM2019.2.005.INDE,22
article-30304,Boekbesprekingen,,,,boekbespreking,Vol 94 No 2 (2019),,,,https://www.aup-online.com/deliver/fulltext/00259454/94/2/06_MEM2019.2_BOEK.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.2.006.BOEK&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Jun,,https://doi.org/10.5117/MEM2019.2.006.BOEK,14
article-30305,Het eeuwige leven,,,,algemeen,Vol 94 No 1 (2019),,,,https://www.aup-online.com/deliver/fulltext/00259454/94/1/01_MEM2019.1.HET.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.1.001.HET&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Mar,,https://doi.org/10.5117/MEM2019.1.001.HET,4
article-30306,Hoe zwaar weegt technologie op de werk-privé weegschaal?,Marleen Kramer,,,algemeen,Vol 94 No 1 (2019),"This article shows through nine interviews how personal technology usage at the workplace influences how people with different roles experience their work-life balance (wlb). A distinction can be made between managers and non-managers. Managers experience the freedom to cross the borders between the work and life domains, while non-managers see this action as deviant behavior. As a result, managers use technology to be able to fulfill their private roles in the workdomain in order to compensate for their lacking time in the private domain. Non-managers don’t share the same freedom, and therefore experience a goodwlbwhen they strictly divide their roles. In addition, parents with young children experience a betterwlbbecause of technology usage. They use it to stay in contact with their children for whom they feel great responsibility. Parents with older children don’t feel the need to stay in contact all day and try to separate their roles. Furthermore, all respondents experience less satisfaction with the performance of their work role through personal internet use for relaxation (cyberloafing), resulting in a worsenedwlb.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/1/02_MEM2019.1.KRAM.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.1.002.KRAM&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Mar,How much does technology weigh on the work-life balance scale? -- A qualitative study showing the influence of personal technology usage at the workplace on work-life balance.,https://doi.org/10.5117/MEM2019.1.002.KRAM,24
article-30307,Vrouwen in leidinggevende functies,"Dr. Lieselotte Blommaert, Prof. Dr. ir. Tanja van der Lippe, Prof dr. Ineke Maas, Dr. Eva Jaspers",,,algemeen,Vol 94 No 1 (2019),"Women still have limited access to positions of authority in the workplace. Although the slow progress in this regard is much debated, research shedding light on trends in women’s workplace authority remains scarce, particularly outside the US. Moreover, rigorous empirical tests of which processes drive developments in women’s access to authority positions are largely lacking. This study addresses these research gaps. We examine trends in women’s workplace authority and investigate what drove them, concentrating on the role of historical shifts in the composition of the female labor force, labor market conditions, and societal gender ideology. By focusing on the Netherlands, we complement prior studies in the US and Sweden. We use representative, detailed longitudinal data from the Dutch Labor Supply Panel. Results revealed an upward trend in working women’s likelihood of holding positions of supervisory authority between 1985 and 2008. This trend accelerated in later years. Changes in the composition of the female labor force regarding education and experience formed important drivers of this trend. The findings on compositional changes regarding family status and working hours were unexpected. Changes in the composition of the female working population appeared to differ from those in the total female population. As a consequence these changes led to a decrease instead of an increase in women’s authority. Shifts in contextual conditions were also not found to play a role in explaining the trend.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/1/03_MEM2019.1.BLOM.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.1.003.BLOM&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Mar,Women in positions of authority -- Description and explanation of developments in the Netherlands from 1985 to 2008.,https://doi.org/10.5117/MEM2019.1.003.BLOM,34
article-30308,Het verschil met mijn broer Jan,Thijs Dillen,,,algemeen,Vol 94 No 1 (2019),"Disability is mainly approached from a clinical perspective which emphasizes the physical or mental impairements and the care disabled people need in order to survive. Very little is known about how disabled people experience the world and create meaning in their interactions with their environment. By analyzing the behaviour and interaction of my disabled brother Jan, I try to answer the following questions: (1) How does he experience the world, is he capable of meaningfull interaction and what does this tells us about human sociality? (2) Are the human sciences capable to elucidate these experiences which are unaccessible through conventional language? By using a phenomenological approach we will argue that Jan’s interaction with the world is meaningful in a way that it challenges our assumptions about how we perceive the concept of ‘sociality’. Further, we aim to show how a phenomenological way of analyzing is able to gain considerable insight in those experiences which are unaccessible through conventional language.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/1/04_MEM2018.1.DILL.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.1.004.DILL&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Mar,,https://doi.org/10.5117/MEM2019.1.004.DILL,28
article-30309,De mobiliseerbaarheid van huurflatbewoners voor de energietransitie,"Jart Ligterink, Jim Kleijwegt, Arnout van de Rijt",,,algemeen,Vol 94 No 1 (2019),"Now that durable alternatives to energy from fossil sources have become technologically and economically feasible, the challenge of the energy transition is primarily one ofmobilizingpopulations to act. Here we study the mobilizability of Dutch rental flat residents for sustainable energy alterations to their homes. We argue that the structure of the social network among residents will greatly affect its ability to spread information on energy alternatives and propagate cascades of green adoption behavior. Using a survey circulated in a rental flat in the Dutch city of Haarlem, we were able to map the social network of its residents and assess their willingness to incur costs and discomfort for uncertain future gains. Our analysis reveals a surprisingly cooperative population of low-income residents and a remarkably integrated network structure showing no sign of ethnic or religious segregation.",,,https://www.aup-online.com/deliver/fulltext/00259454/94/1/05_MEM2019.1.LIGT.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.1.005.LIGT&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Mar,,https://doi.org/10.5117/MEM2019.1.005.LIGT,26
article-30310,In de etalage,,,,algemeen,Vol 94 No 1 (2019),,,,https://www.aup-online.com/deliver/fulltext/00259454/94/1/06_MEM2019.1.INDE.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2019.1.006.INDE&mimeType=pdf&containerItemId=content/journals/00259454,3,2019,94.0,Mar,,https://doi.org/10.5117/MEM2019.1.006.INDE,18
article-30311,Oude meesters,Ferry Koster,,,algemeen,Vol 95 No 4 (2020),,,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/01_MEM2020.4_KOST.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.001.KOST&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,,https://doi.org/10.5117/MEM2020.4.001.KOST,4
article-30312,Thuiswerken en innovatie: het gaat er niet omwaarje werkt,"Fabian Dekker, Ferry Koster",,,algemeen,Vol 95 No 4 (2020),"Because of the COVID-19 pandemic, teleworking (working from home) attracts a lot of attention. While some tasks and vital occupations are not suitable for working from home, a substantional part of the Dutch labour force is teleworking, which seems to reflect demands and preferences among most workers. However, some employers are hesitant to allow teleworking, because they fear innovation may suffer from teleworking. In this study, we use a recent dataset on 865 employers in the Netherlands and show that innovation is not hampered by teleworking.",,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/02_MEM2020.4_DEKK.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.002.DEKK&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,Teleworking and innovation: It isn’t the working place that matters.,https://doi.org/10.5117/MEM2020.4.002.DEKK,18
article-30313,Weer vrij om aan de slag te gaan?,"Chantal van den Berg, Nicole Versteege, Elsemieke Dondorp, Ilse van der Wal",,,algemeen,Vol 95 No 4 (2020),"Prior research showed us that ex-convicts often experience difficulties obtaining legal employment. Yet, employment is especially salient for ex-convicts as employment is related to lower recidivism rates. Therefore, a better understanding of the employment opportunities of ex-convicts is important for society. The current study uses a field experiment to gain insight into the employment opportunities of this group. A total of 1174 application letters and cv’s were sent to potential employers. All potential employers received two applications: one mentioned a conviction and one did not mention a conviction. The two applicants only differed on their conviction, they had similar qualifications, had the same gender and ethnical background. The results showed that employers overall were consistent in their reaction towards individuals with identical qualifications. For women, a conviction showed to have significant influence on the employers’ reaction. In general, applicants with a non-western minority background received less positive reactions regardless the criminal record. These results seem to imply a multiple stigma for ex-convicts. Being a woman and having a non-wester minority background can result in diminished employment opportunities.",,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/03_MEM2020.4_VAND.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.003.VAND&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,,https://doi.org/10.5117/MEM2020.4.003.VAND,18
article-30314,De publieke waardering van het strafrechtsysteem,"Janne van Doorn, Jelle Brands, Maarten Kunst",,,algemeen,Vol 95 No 4 (2020),"The current research aims to investigate the relation between different dispositions and the evaluation of the criminal justice system. Using a sample of 682 members of the LISS panel, consisting of a representative cross-section of the Dutch population, we looked at the role of the emotion dispositions empathy, anger and worry/anxiety, and the orientation dispositions retributive orientation, and the belief in a just world. The evaluation of the criminal justice system consisted of questions aimed at the criminal justice system in general, and punitiveness and victim compensation specifically. Especially the orientation dispositions played a role in the evaluation of the criminal justice system. The results are discussed in the context of the legitimacy of the criminal justice system.",,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/04_MEM2020.4_VAND.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.004.VAND&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,An evaluation of the criminal justice system: The role of emotion and orientation dispositions.,https://doi.org/10.5117/MEM2020.4.004.VAND,26
article-30315,Waarom voelen hoger opgeleide migranten zich minder verbonden met Nederland? De integratieparadox vanuit meerdere methoden,Nella Geurts,,,algemeen,Vol 95 No 4 (2020),,,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/05_MEM2020.4_GEUR.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.005.GEUR&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,,https://doi.org/10.5117/MEM2020.4.005.GEUR,5
article-30316,Baanonzekerheid en tevredenheid met de partnerrelatie in Nederland,"Niels Blom, Ellen Verbakel, Gerbert Kraaykamp",,,algemeen,Vol 95 No 4 (2020),,,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/06_MEM2020.4_BLOM.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.006.BLOM&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,,https://doi.org/10.5117/MEM2020.4.006.BLOM,5
article-30317,"Waarom discrimineren werkgevers, waar en tegen wie? Bevindingen uit het GEMM-project","Valentina Di Stasio, Bram Lancee",,,algemeen,Vol 95 No 4 (2020),,,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/07_MEM2020.4_STAS.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.007.STAS&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,,https://doi.org/10.5117/MEM2020.4.007.STAS,6
article-30318,De invloed van broers en zussen op studiekeuzes,"Maaike van der Vleuten, Ineke Maas",,,algemeen,Vol 95 No 4 (2020),,,,https://www.aup-online.com/deliver/fulltext/00259454/95/4/08_MEM2020.4_VAND.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.4.008.VAND&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Nov,,https://doi.org/10.5117/MEM2020.4.008.VAND,4
article-30319,Het belang van legitiem klimaatbeleid voor burgerparticipatie,"Lonneke van Noije, Christine Carabain",,,algemeen,Vol 95 No 3 (2020),,,,https://www.aup-online.com/deliver/fulltext/00259454/95/3/01_MEM2020.3_VANN.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.3.001.VANN&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Aug,,https://doi.org/10.5117/MEM2020.3.001.VANN,10
article-30320,De waarden achter klimaatgedrag,"Madeline Gerda Langley, Thijs Bouman, Linda Steg",,,algemeen,Vol 95 No 3 (2020),"To reach global climate targets, it is key that individuals support and undertake climate action. What motivates such actions? We discuss how climate actions are rooted in – and motivated by – values, which reflect stable and general life goals that guide individuals’ behaviours. We focus on the often-studied personal values, as well as on the relatively new perceived group values, and discuss how these can motivate, and be used to promote, climate action. We highlight the importance of biospheric values (i.e., caring about the environment), and the key role perceived group values play in promoting climate action, particularly among less personally motivated individuals.",,,https://www.aup-online.com/deliver/fulltext/00259454/95/3/02_MEM2020.3_GERD.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.3.002.GERD&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Aug,The values behind climate action: How personal values and perceived group values can motivate and promote climate action.,https://doi.org/10.5117/MEM2020.3.002.GERD,22
article-30321,Steun voor de overgang naar een aardgasvrije woningvoorraad in 2050,"Yvonne de Kluizenaar, Samantha Scholte, Tim de Wilde, Anja Steenbekkers, Christine Carabain",,,algemeen,Vol 95 No 3 (2020),"The transition to a fossil fuel free society is expected to affect the way we live considerably. As part of Dutch Climate Agreement (Klimaatakkoord) which aims to reduce CO2emissions, the Dutch government has expressed the ambition to gradually move towards a ‘natural-gas-free’ built environment in 2050. This decision will eventually affect all citizens in the Netherlands, both home owners and tenants. In this paper we study the extent of public support for this policy ambition. We aim to unravel differences between groups, and factors explaining those differences. Data were collected in the LISS-panel, with an online questionnaire, in May 2019 (Verkenning Energietransitie 2019; VET’19). We performed data analyses in this large population study of Dutch residents, using structural equation modeling (SEM). Results show significant differences by financial position, education, age, and gender, with higher support in those financially better off, with a higher level of education, younger adults (18-34 years), and women. These associations could be partly explained by psycho-social and contextual factors included in the model.",,,https://www.aup-online.com/deliver/fulltext/00259454/95/3/03_MEM2020.3_DEKL.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.3.003.DEKL&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Aug,,https://doi.org/10.5117/MEM2020.3.003.DEKL,16
article-30322,Gedragseconomische valkuilen bij de energietransitie,Peter T. Dijkstra,,,algemeen,Vol 95 No 3 (2020),"The energy transition requires large investments. The public debate in the Netherlands focuses on the associated costs, and the government uses traditional instruments such as subsidies. From the perspective of behavioral economics this approach has a few drawbacks. The goal of this article is to discuss behavioral-economic pitfalls which are important for two topics regarding the energy transition. First, households need to take measures themselves with regard to the switch to alternative energy sources. Several behavior-economic pitfalls influence households’ decisions. The most important ones are risk aversion, loss aversion, choice overload and motivation crowding out. A number of measures are discussed which the government might employ to facilitate this behavioral change by households. Second, large investments will be needed in the electricity network due to the energy transition. These costs might be mitigated by a behavioral change in energy use of households and firms: either by using less energy or by using energy at other times of the day. This might be achieved by introducing dynamic electricity tariffs. However, behavioral-economic pitfalls will affect the interest in such tariffs, most notably motivation crowding out and moral licensing. Their effects will be lessened if financial incentives are not emphasized.",,,https://www.aup-online.com/deliver/fulltext/00259454/95/3/04_MEM2020.3_DIJK.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.3.004.DIJK&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Aug,Behavioral-economic pitfalls in the energy transition.,https://doi.org/10.5117/MEM2020.3.004.DIJK,28
article-30323,Duurzaamheid en draagvlak,"Caroline Suransky, Fernando Suárez Müller, Henk Manschot",,,algemeen,Vol 95 No 3 (2020),This article explores two parallel strategies that could enhance a shift towards becoming a sustainable society. Such a transition requires major changes in lifestyle and coexistence and can only be achieved with extensive public support. We argue that innovative practices of democratic deliberation and strengthening a (g)local gaze could generate such much needed public support because they both involve citizens as critical co-creators in tangible processes of change. Both strategies depart from the everyday life-world experiences of people in their own living environments but also challenge them to resituate their personal concerns in broader planetary perspectives.,,,https://www.aup-online.com/deliver/fulltext/00259454/95/3/05_MEM2020.3_SURA.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.3.005.SURA&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Aug,Sustainability and Public Support: Political-Philosophical reflections on deliberative democracy and ‘glocalization’.,https://doi.org/10.5117/MEM2020.3.005.SURA,32
article-30324,Klimaatbeleid in de krant,"Lonneke van Noije, Annemarie Wennekers, Met medewerking van Joep Schaper, Samantha Scholte, Leone Verweij",,,algemeen,Vol 95 No 3 (2020),"The legitimacy of climate policy is a necessary condition for the broad acceptance of government interventions and civic participation. News media are an important source of information for public perceptions and beliefs concerning climate change and climate policy, which people will use to grant or deny legitimacy. In this article we apply the theoretical perspective of media framing to analyse Dutch newspaper coverage of climate change and climate policy during April and May 2019, by means of systematic manual content analysis. We use these empirical findings to further reflect on their potential significance for policy legitimacy as experienced by their readership. Overall, the newspapers pay little attention to climate change as a contested phenomenon and to humanity’s contribution to its cause and solution. In the fight to reduce CO2-emission, the Dutch government is portrayed as the principal agent. The responsibility of individual citizens is less often highlighted. Hence, newspaper coverage does not seem to challenge the fight against climate change as a legitimate policy goal. It does, however, pay ample attention to specific policy interventions to reduce CO2-emission and the controversies that surround them. In line with, or as a reflection of these findings, differences within public opinion are to be expected concerning the legitimacy of policy interventions, both with regard to their desirability on paper (input) and their actual (side) effects (output).",,,https://www.aup-online.com/deliver/fulltext/00259454/95/3/06_MEM2020.3_VANN.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.3.006.VANN&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Aug,,https://doi.org/10.5117/MEM2020.3.006.VANN,42
article-30325,Coronacrisis,Inge Sieben,,,algemeen,Vol 95 No 2 (2020),,,,https://www.aup-online.com/deliver/fulltext/00259454/95/2/01_MEM2020.2_SIEB.pdf?itemId=%2Fcontent%2Fjournals%2F10.5117%2FMEM2020.2.001.SIEB&mimeType=pdf&containerItemId=content/journals/00259454,3,2020,95.0,Jun,,https://doi.org/10.5117/MEM2020.2.001.SIEB,4
